Lea	Lea
hat	hat
dodo	Dodo
mit	mit
zu	zu
Schule	Schule
genommen	genommen
^	
Lars	Lars
war	war
lange	lange
krank	krank
und	und
Lea	Lea
und	und
Dodo	Dodo
^	
haben	haben
Lars	Lars
fermiest	vermisst
und	und
Lars	Lars
hat	hat
Lea	Lea
und	und
^	
Dodo	Dodo
fermiest	vermisst
.	.
Dodo	Dodo
hat	hat
sich	sich
Leas	Leas
Mantel	Mantel
^	
versteckt	versteckt
damit	damit
sie	sie
Lars	Lars
auch	auch
eine	eine
überaschung	Überraschung
^	
machen	machen
können	können
.	.
Dannach	Danach
hat	hat
Lea	Lea
den	den
^	
Mantel	Mantel
aufgemacht	aufgemacht
dammit	damit
Lars	Lars
Dodo	Dodo
^	
sehen	sehen
kan	kann
Lars	Lars
hat	hat
sich	sich
sehr	sehr
gefreut	gefreut
.	.
Lea	Lea
^	
Lars	Lars
und	und
Dodo	Dodo
sind	sind
zusammen	zusammen
^	
zur	zur
Schule	Schule
geganden	gegangen
.	.
Lea	Lea
hat	hat
^	
dodo	Dodo
zu	zu
Schule	Schule
mitgenommen	mitgenommen
die	die
zwei	zwei
^	
andaren	anderen
die	die
hinter	hinter
^	
Lea	Lea
und	und
Lars	Lars
sitzen	sitzen
haben	haben
dodo	Dodo
^	
gesehen	gesehen
.	.
Lea	Lea
war	war
am	am
rechnen	Rechnen
und	und
^	
dodo	Dodo
ist	ist
langweilig	langweilig
geworden	geworden
und	und
^	
wolte	wollte
sich	sich
rosschleichen	rausschleichen
.	.
Plötzlich	Plötzlich
^	
kam	kam
ein	ein
Uogel	Vogel
ans	ans
Fenster	Fenster
und	und
dodo	Dodo
hat	hat
^	
den	den
Vogel	Vogel
gesehen	gesehen
und	und
hat	hat
gebellt	gebellt
.	.
^	
Er	Er
hat	hat
den	den
Vogel	Vogel
angebellt	angebellt
und	und
die	die
^	
lererin	Lehrerin
hat	hat
dodo	Dodo
gesehen	gesehen
hat	hat
nich	nicht
geschimpft	geschimpft
.	.
