1.)	1.)
Lea	Lea
und	und
Dodo	Dodo
sasen	saßen
im	im
Bus	Bus
gegen_über	gegenüber
^	
sas	saß
ein	ein
alter	alter
Herr	Herr
.	.
2)	2)
Dann	Dann
stie-^gten	~stiegten
Lea	Lea
und	und
ohne	ohne
Leas	Leas
Tasche	Tasche
raus	raus
.	.
^	
Dodo	Dodo
hate	hatte
das	das
Gehfül	Gefühl
das	dass
sie	sie
was	was
^	
vergessen	vergessen
haben	haben
aber	aber
Lea	Lea
dachte	dachte
nicht	nicht
^	
daran	daran
.	.
3)	3)
Als	Als
sie	sie
ausgestiegen	ausgestiegen
^	
sind	sind
klopfte	klopfte
der	der
Alte	alte
Herr	Herr
an	an
die	die
^	
Hinter_Tür	Hintertür
Lea	Lea
drete	drehte
sich	sich
um	um
weil	weil
sie	sie
^	
das	das
geklopfe	Geklopfe
gehört	gehört
hat	hat
.	.
Sie	Sie
faste	fasste
sich	sich
^	
an	an
den	den
Rücken	Rücken
Der	Der
alte	alte
Herr	Herr
^	
zeigte	zeigte
ihr	ihr
die	die
Tasche	Tasche
Lea	Lea
war	war
erschro-^cken	erschrocken
und	und
Dodo	Dodo
auch	auch
.	.
4)	4)
Der	Der
Bus	Bus
fuhr	fuhr
^	
weg	weg
.	.
Dodo	Dodo
lief	lief
so	so
schnel	schnell
er	er
konte	konnte
^	
5)	5)
Der	Der
alte	alte
Herr	Herr
gibte	~gibte
die	die
Tasche	Tasche
^	
am	am
fund_büro	Fundbüro
ab	ab
6)	6)
Dann	Dann
kamm	kam
Lea	Lea
^	
mit	mit
Dodo	Dodo
ins	ins
fundbüro	Fundbüro
und	und
holten	holten
die	die
^	
Tasche	Tasche
ab	ab
und	und
beide	beide
waren	waren
sehr	sehr
^	
froh	froh
.	.
