Es	Es
ist	ist
ein	ein
schönner	schöner
tag	Tag
,	,
aber	aber
nicht	nicht
für	für
lars	Lars
^	
weil	weil
er	er
staub_saugen	staubsaugen
muss	muss
.	.
Auss|	Aus
versehn	Versehen
^	
saugt	saugt
Lars	Lars
Dodos	Dodos
knochenn	Knochen
ein	ein
.	.
^	
Lars	Lars
muss	muss
dem	dem
staub-sauger	Staubsauger
ausleren	ausleeren
.	.
Aber	Aber
^	
Dodo	Dodo
will	will
seine	seine
knochen	Knochen
wider	wieder
und	und
zerkratzt	zerkratzt
^	
Denn	den
beutell	Beutel
dabei	dabei
vliegt	fliegt
der	der
gansse	ganze
staub	Staub
^	
auf	auf
dem	dem
tepich	Teppich
.	.
Und	Und
Lars	Lars
muss	muss
wider	wieder
^	
staub_saugen	staubsaugen
.	.
