Lea	Lea
und	und
Lars	Lars
und	und
der	der
Dodo	Dodo
sind	sind
zwei	zwei
^	
Eeis	Eis
Kaufen	kaufen
ge_gangen	gegangen
Dodo	Dodo
wolte	wollte
auh	auch
ein	ein
^	
eis	Eis
haben	haben
der	der
Eis_ferkeufer	Eisverkäufer
hat	hat
dodo	Dodo
^	
mich	nicht
gesin	gesehen
,	,
dan	dann
sint	sind
sie	sie
weiter	weiter
gegangen	gegangen
^	
Leas	Leas
eis	Eis
ist|	ist
g_e_schmolzen	geschmolzen
und	und
dodo	Dodo
hat	hat
^	
die	die
tropfen	Tropfen
auf_gefangen	aufgefangen
,	,
dodo	Dodo
walte	wollte
ein	ein
g-^anzen	ganzen
eis	Eis
esen	essen
er	er
ist	ist
auf	auf
Lenas	Lenas
schu|	Schuh
getriten	getreten
,	,
^	
Lena	Lena
iSt	ist
runtagefalen	runtergefallen
Lars	Lars
hat	hat
mit	mit
Lea	Lea
^	
gtaiet	geteilt
Lars	Lars
hate	hatte
di	die
kuge	Kugel
Zitrune	Zitrone
und	und
Lea	Lea
^	
hatu	hatte
die	die
Kugel	Kugel
ertber	Erdbeer
,	,
dan	dann
simt	sind
die	die
gegongen	gegangen
.	.
