Lea	Lea
Lars	Lars
und	und
Dodo	Dodo
kolen	holen
eis	Eis
^	
Lea	Lea
und	und
Lars	Lars
und	und
Dodo	Dodo
schleker	schlecken
eis	Eis
^	
und	und
Dodo	Dodo
venkt	fängt
die	die
Kleinen	kleinen
^	
tropfen	Tropfen
und	und
auf	auf
eimal	einmal
stolper	stolper
^	
Lea	Lea
über	über
den	den
Dodo	Dodo
und	und
das	das
^	
eis	Eis
wiel	fiel
das	das
eis	Eis
aus	aus
d_em	dem
^	
hörnschen	Hörnchen
und	und
dodo	Dodo
vrot	freut
sich	sich
^	
das	dass
Lea	Lea
gestolper	gestolpert
ist	ist
und	und
Lars	Lars
^	
trostet	tröstet
si	sie
Lars	Lars
sagte	sagte
Komm	Komm
^	
ste	steh
auf	auf
Komm	komm
ich	ich
teile	teile
mit	mit
^	
dir	dir
Lea	Lea
be_tagt	bedankt
sich	sich
das	dass
Lars	Lars
^	
mit	mit
ir	ihr
teilt	teilt
und	und
si	sie
gehen	gehen
zu_^samen	zusammen
in	in
den	den
paKh	Park
das	das
vars	wars
.	.
