Es	Es
ist	ist
ein	ein
schöner	schöner
Tag	Tag
.	.
Die	Die
drei	drei
Freunde	Freunde
^	
Lars	Lars
Lea	Lea
und	und
Tomas	Thomas
bauen	bauen
aus	aus
Holz-^steinen	Holzsteinen
ein	ein
Turm	Turm
.	.
Auf	Auf
einmal	einmal
kriecht	kriecht
Dodo	Dodo
^	
in	in
die	die
rote	rote
Kiste	Kiste
.	.
Es	Es
hat	hat
keiner	keiner
gemerkt	gemerkt
.	.
^	
Lars	Lars
setzt	setzt
sich	sich
auf	auf
die	die
rote	rote
Kiste	Kiste
.	.
^	
Und	Und
Lars	Lars
felt	fällt
hin	hin
.	.
Leider	Leider
felt	fällt
Lars	Lars
^	
auf	auf
den	den
Boden	Boden
weil	weil
es	es
hat	hat
ganz	ganz
doll	doll
^	
wegetan	wehgetan
.	.
Tomas	Thomas
fängt	fängt
fast	fast
alle	alle
steinkl-^öse	Steinklötze
.	.
Und	Und
auf	auf
einmal	einmal
ist	ist
es	es
Dodo	Dodo
alle	alle
^	
vier	vier
lachen	lachen
.	.
