Lars	Lars
und	und
Lea	Lea
Kaufen	kaufen
sich	sich
ein	ein
eis	Eis
\h	\h
Lars	Lars
hat	hat
ein	ein
eiswagen	Eiswagen
gesehen	gesehen
^	
und	und
Dodo	Dodo
hat	hat
es	es
schon	schon
^	
gerochen	gerochen
.	.
Dann	Dann
wollten	wollten
sie	sie
sich	sich
^	
ein	ein
eis	Eis
Kauffen	kaufen
aber	aber
sie	sie
haten	hatten
^	
nicht	nicht
genuch	genug
gelt	Geld
.	.
Dann	Dann
ist	ist
^	
Lea	Lea
nach	nach
hause	Hause
gelaufen	gelaufen
^	
und	und
wollte	wollte
gelt	Geld
hollen	holen
.	.
^	
aber	aber
die	die
Mama	Mama
hat	hat
lea	Lea
kein	kein
^	
gelt	Geld
gegeben	gegeben
.	.
Dann	Dann
sint	sind
sii	sie
^	
zusammen	zusammen
zu	zu
Lars	Lars
und	und
Dodo	Dodo
^	
gegangen	gegangen
