Lea	Lea
und	und
Dodo	Dodo
\h	\h
Lea	Lea
und	und
Dodo	Dodo
sind	sind
im	im
Bus	Bus
sie	sie
ckugte	guckte
nach	nach
drausen	draußen
.	.
^	
Sie	Sie
und	und
Dodo	Dodo
sind	sind
ausgestiegen	ausgestiegen
aber	aber
der	der
Hund	Hund
wollte	wollte
nicht	nicht
springen	springen
.	.
^	
Lea	Lea
und	und
der	der
Hund	Hund
sind	sind
gegangen	gegangen
und	und
Dodo	Dodo
ckugte	guckte
auf	auf
Lea	Lea
he	he
wo	wo
ist	ist
die	die
^	
tasche	Tasche
o	o
nein	nein
sie	sie
hat	hat
die	die
tasche	Tasche
vergesen	vergessen
und	und
,	,
sie	sie
ckugte	guckte
^	
nach	nach
hinten	hinten
o	o
wo	wo
ist	ist
die	die
tasche	Tasche
ich	ich
habe	habe
die	die
tasche	Tasche
fergesen	vergessen
.	.
^	
Sie	Sie
und	und
der	der
Hund	Hund
sind	sind
den	den
Bus	Bus
hinter_her_gerand	hinterhergerannt
und	und
gerand	gerannt
und	und
der	der
^	
Hund	Hund
auch	auch
aber	aber
sie	sie
konten	konnten
nicht	nicht
den	den
Bus	Bus
kriegen	kriegen
,	,
aber	aber
der	der
alte	alte
mann	Mann
^	
stante	~stante
mit	mit
der	der
tasche	Tasche
auf	auf
.	.
Der	Der
alte	alte
mann	Mann
ist	ist
mit	mit
der	der
tasche	Tasche
^	
zu	zu
einen	einen
mann	Mann
gegangen	gegangen
.	.
Lea	Lea
und	und
der	der
Hund	Hund
sind	sind
auch	auch
zu	zu
im	ihm
^	
gegangen	gegangen
und	und
haben	haben
die	die
tasche	Tasche
abgeholt	abgeholt
.	.
